idx,mask_type,metric,region,method,value
4412,brush,ssim,known,bar,0.7457901835441589
1342,center,ssim,full,baseline,0.808773398399353
1342,center,ssim,full,repaint,0.8185951709747314
1342,center,ssim,full,bar,0.8166614770889282
1342,center,ssim,hole,baseline,0.6478738784790039
1342,center,ssim,hole,repaint,0.7306181788444519
1342,center,ssim,hole,bar,0.7006210684776306
1342,center,ssim,known,baseline,0.8394922018051147
1342,center,ssim,known,repaint,0.8353917598724365
1342,center,ssim,known,bar,0.8388158679008484
1342,half,ssim,full,baseline,0.5923179984092712
1342,half,ssim,full,repaint,0.6031573414802551
1342,half,ssim,full,bar,0.658662736415863
1342,half,ssim,hole,baseline,0.35334059596061707
1342,half,ssim,hole,repaint,0.4619029760360718
1342,half,ssim,hole,bar,0.4888545572757721
1342,half,ssim,known,baseline,0.831295371055603
1342,half,ssim,known,repaint,0.7444117069244385
1342,half,ssim,known,bar,0.8284709453582764
1342,brush,ssim,full,baseline,0.7772959470748901
1342,brush,ssim,full,repaint,0.7700625658035278
1342,brush,ssim,full,bar,0.7640396952629089
1342,brush,ssim,hole,baseline,0.6238224506378174
1342,brush,ssim,hole,repaint,0.6798580884933472
1342,brush,ssim,hole,bar,0.6411840319633484
1342,brush,ssim,known,baseline,0.822488009929657
1342,brush,ssim,known,repaint,0.7966244220733643
1342,brush,ssim,known,bar,0.8002158999443054
4922,center,ssim,full,baseline,0.8269590735435486
4922,center,ssim,full,repaint,0.8418666124343872
4922,center,ssim,full,bar,0.8382604122161865
4922,center,ssim,hole,baseline,0.7010427117347717
4922,center,ssim,hole,repaint,0.7932596206665039
4922,center,ssim,hole,bar,0.76723712682724
4922,center,ssim,known,baseline,0.8509989380836487
4922,center,ssim,known,repaint,0.8511465787887573
4922,center,ssim,known,bar,0.8518200516700745
4922,half,ssim,full,baseline,0.5566778779029846
4922,half,ssim,full,repaint,0.6109747290611267
4922,half,ssim,full,bar,0.6604743003845215
4922,half,ssim,hole,baseline,0.2437228411436081
4922,half,ssim,hole,repaint,0.41947102546691895
4922,half,ssim,hole,bar,0.45086759328842163
4922,half,ssim,known,baseline,0.8696328401565552
4922,half,ssim,known,repaint,0.8024784326553345
4922,half,ssim,known,bar,0.8700810670852661
4922,brush,ssim,full,baseline,0.7529952526092529
4922,brush,ssim,full,repaint,0.7790244221687317
4922,brush,ssim,full,bar,0.7691528797149658
4922,brush,ssim,hole,baseline,0.5604962706565857
4922,brush,ssim,hole,repaint,0.629858136177063
4922,brush,ssim,hole,bar,0.6100613474845886
4922,brush,ssim,known,baseline,0.8426663279533386
4922,brush,ssim,known,repaint,0.8485100865364075
4922,brush,ssim,known,bar,0.8432619571685791
15741,center,ssim,full,baseline,0.8159471750259399
15741,center,ssim,full,repaint,0.8343214988708496
15741,center,ssim,full,bar,0.8429526090621948
15741,center,ssim,hole,baseline,0.5700384378433228
15741,center,ssim,hole,repaint,0.6729425191879272
15741,center,ssim,hole,bar,0.7074546217918396
15741,center,ssim,known,baseline,0.8628959655761719
15741,center,ssim,known,repaint,0.8651319146156311
15741,center,ssim,known,bar,0.8688217997550964
15741,half,ssim,full,baseline,0.6204390525817871
15741,half,ssim,full,repaint,0.6470234394073486
15741,half,ssim,full,bar,0.648383378982544
15741,half,ssim,hole,baseline,0.37943512201309204
15741,half,ssim,hole,repaint,0.40258654952049255
15741,half,ssim,hole,bar,0.4448128342628479
15741,half,ssim,known,baseline,0.8614429235458374
15741,half,ssim,known,repaint,0.8914602994918823
15741,half,ssim,known,bar,0.8519539833068848
15741,brush,ssim,full,baseline,0.7394967079162598
15741,brush,ssim,full,repaint,0.7894595265388489
15741,brush,ssim,full,bar,0.8119356036186218
15741,brush,ssim,hole,baseline,0.6010355949401855
15741,brush,ssim,hole,repaint,0.6638473272323608
15741,brush,ssim,hole,bar,0.6713708639144897
15741,brush,ssim,known,baseline,0.790980339050293
15741,brush,ssim,known,repaint,0.836165726184845
15741,brush,ssim,known,bar,0.8642014861106873
15169,center,ssim,full,baseline,0.8010838031768799
15169,center,ssim,full,repaint,0.8148963451385498
15169,center,ssim,full,bar,0.8207255601882935
15169,center,ssim,hole,baseline,0.4131929874420166
15169,center,ssim,hole,repaint,0.5143307447433472
15169,center,ssim,hole,bar,0.5397726893424988
15169,center,ssim,known,baseline,0.8751397728919983
15169,center,ssim,known,repaint,0.8722801804542542
15169,center,ssim,known,bar,0.874364972114563
15169,half,ssim,full,baseline,0.6029080152511597
15169,half,ssim,full,repaint,0.6500158309936523
15169,half,ssim,full,bar,0.6588062047958374
15169,half,ssim,hole,baseline,0.3176722526550293
15169,half,ssim,hole,repaint,0.4334942400455475
15169,half,ssim,hole,bar,0.43002068996429443
15169,half,ssim,known,baseline,0.8881438970565796
15169,half,ssim,known,repaint,0.8665373921394348
15169,half,ssim,known,bar,0.8875916004180908
15169,brush,ssim,full,baseline,0.7795244455337524
15169,brush,ssim,full,repaint,0.8082616329193115
15169,brush,ssim,full,bar,0.8038836717605591
15169,brush,ssim,hole,baseline,0.5163754820823669
15169,brush,ssim,hole,repaint,0.6231846213340759
15169,brush,ssim,hole,bar,0.5951975584030151
15169,brush,ssim,known,baseline,0.8549253940582275
15169,brush,ssim,known,repaint,0.8612922430038452
15169,brush,ssim,known,bar,0.8636792302131653
20670,center,ssim,full,baseline,0.7390249967575073
20670,center,ssim,full,repaint,0.7517553567886353
20670,center,ssim,full,bar,0.7516270279884338
20670,center,ssim,hole,baseline,0.6073867678642273
20670,center,ssim,hole,repaint,0.6831725239753723
20670,center,ssim,hole,bar,0.6647706627845764
20670,center,ssim,known,baseline,0.764157235622406
20670,center,ssim,known,repaint,0.7648491263389587
20670,center,ssim,known,bar,0.7682096362113953
20670,half,ssim,full,baseline,0.5437338352203369
20670,half,ssim,full,repaint,0.5999047756195068
20670,half,ssim,full,bar,0.6053436994552612
20670,half,ssim,hole,baseline,0.31477415561676025
20670,half,ssim,hole,repaint,0.42903363704681396
20670,half,ssim,hole,bar,0.43201711773872375
20670,half,ssim,known,baseline,0.7726935148239136
20670,half,ssim,known,repaint,0.770776093006134
20670,half,ssim,known,bar,0.7786703109741211
20670,brush,ssim,full,baseline,0.7161422967910767
20670,brush,ssim,full,repaint,0.7348929643630981
20670,brush,ssim,full,bar,0.7250718474388123
20670,brush,ssim,hole,baseline,0.5717479586601257
20670,brush,ssim,hole,repaint,0.6434403657913208
20670,brush,ssim,hole,bar,0.6061069965362549
20670,brush,ssim,known,baseline,0.7567280530929565
20670,brush,ssim,known,repaint,0.7605981826782227
20670,brush,ssim,known,bar,0.7585099339485168
18117,center,ssim,full,baseline,0.9094259738922119
18117,center,ssim,full,repaint,0.9166761040687561
18117,center,ssim,full,bar,0.9168824553489685
18117,center,ssim,hole,baseline,0.7261312007904053
18117,center,ssim,hole,repaint,0.7734125852584839
18117,center,ssim,hole,bar,0.779669463634491
18117,center,ssim,known,baseline,0.944420576095581
18117,center,ssim,known,repaint,0.9440279603004456
18117,center,ssim,known,bar,0.9430791139602661
18117,half,ssim,full,baseline,0.6844341158866882
18117,half,ssim,full,repaint,0.7949653267860413
18117,half,ssim,full,bar,0.8277921676635742
18117,half,ssim,hole,baseline,0.42833879590034485
18117,half,ssim,hole,repaint,0.6570738554000854
18117,half,ssim,hole,bar,0.7180631160736084
18117,half,ssim,known,baseline,0.9405295252799988
18117,half,ssim,known,repaint,0.9328567981719971
18117,half,ssim,known,bar,0.9375212788581848
18117,brush,ssim,full,baseline,0.8893872499465942
18117,brush,ssim,full,repaint,0.9102902412414551
18117,brush,ssim,full,bar,0.9030739665031433
18117,brush,ssim,hole,baseline,0.750095546245575
18117,brush,ssim,hole,repaint,0.8187061548233032
18117,brush,ssim,hole,bar,0.7969335913658142
18117,brush,ssim,known,baseline,0.9309542775154114
18117,brush,ssim,known,repaint,0.9376204013824463
18117,brush,ssim,known,bar,0.934748113155365
21368,center,ssim,full,baseline,0.8801941871643066
21368,center,ssim,full,repaint,0.8882772922515869
21368,center,ssim,full,bar,0.8831097483634949
21368,center,ssim,hole,baseline,0.7153845429420471
21368,center,ssim,hole,repaint,0.7743205428123474
21368,center,ssim,hole,bar,0.7306753993034363
21368,center,ssim,known,baseline,0.9116594791412354
21368,center,ssim,known,repaint,0.9100338220596313
21368,center,ssim,known,bar,0.9122123718261719
21368,half,ssim,full,baseline,0.7097914218902588
21368,half,ssim,full,repaint,0.7526645660400391
21368,half,ssim,full,bar,0.7597807049751282
21368,half,ssim,hole,baseline,0.4947298765182495
21368,half,ssim,hole,repaint,0.6018065214157104
21368,half,ssim,hole,bar,0.5992426872253418
21368,half,ssim,known,baseline,0.9248529672622681
21368,half,ssim,known,repaint,0.9035226106643677
21368,half,ssim,known,bar,0.9203187227249146
21368,brush,ssim,full,baseline,0.8386447429656982
21368,brush,ssim,full,repaint,0.8588981032371521
21368,brush,ssim,full,bar,0.8495328426361084
21368,brush,ssim,hole,baseline,0.6982095837593079
21368,brush,ssim,hole,repaint,0.7559819221496582
21368,brush,ssim,hole,bar,0.7281312942504883
21368,brush,ssim,known,baseline,0.9038079977035522
21368,brush,ssim,known,repaint,0.9066520929336548
21368,brush,ssim,known,bar,0.9058642387390137
23131,center,ssim,full,baseline,0.8049629926681519
23131,center,ssim,full,repaint,0.8210405111312866
23131,center,ssim,full,bar,0.8184881210327148
23131,center,ssim,hole,baseline,0.4403761625289917
23131,center,ssim,hole,repaint,0.5157394409179688
23131,center,ssim,hole,bar,0.5161181688308716
23131,center,ssim,known,baseline,0.8745697140693665
23131,center,ssim,known,repaint,0.8793284893035889
23131,center,ssim,known,bar,0.876216471195221
23131,half,ssim,full,baseline,0.563539981842041
23131,half,ssim,full,repaint,0.6299863457679749
23131,half,ssim,full,bar,0.6488527059555054
23131,half,ssim,hole,baseline,0.30530300736427307
23131,half,ssim,hole,repaint,0.45574796199798584
23131,half,ssim,hole,bar,0.4726043939590454
23131,half,ssim,known,baseline,0.8217769861221313
23131,half,ssim,known,repaint,0.8042247295379639
23131,half,ssim,known,bar,0.8251010179519653
23131,brush,ssim,full,baseline,0.7887336015701294
23131,brush,ssim,full,repaint,0.8096103668212891
23131,brush,ssim,full,bar,0.8011637330055237
23131,brush,ssim,hole,baseline,0.5750780701637268
23131,brush,ssim,hole,repaint,0.6409229040145874
23131,brush,ssim,hole,bar,0.6257145404815674
23131,brush,ssim,known,baseline,0.8518422842025757
23131,brush,ssim,known,repaint,0.8594366908073425
23131,brush,ssim,known,bar,0.8529872894287109
17873,center,ssim,full,baseline,0.8808547258377075
17873,center,ssim,full,repaint,0.8915411829948425
17873,center,ssim,full,bar,0.8968807458877563
17873,center,ssim,hole,baseline,0.587278425693512
17873,center,ssim,hole,repaint,0.651939332485199
17873,center,ssim,hole,bar,0.6855816841125488
17873,center,ssim,known,baseline,0.9369041323661804
17873,center,ssim,known,repaint,0.9372857809066772
17873,center,ssim,known,bar,0.937221884727478
17873,half,ssim,full,baseline,0.5503009557723999
17873,half,ssim,full,repaint,0.7637676000595093
17873,half,ssim,full,bar,0.7640645503997803
17873,half,ssim,hole,baseline,0.17794975638389587
17873,half,ssim,hole,repaint,0.6114429235458374
17873,half,ssim,hole,bar,0.6047583818435669
17873,half,ssim,known,baseline,0.9226521849632263
17873,half,ssim,known,repaint,0.9160922169685364
17873,half,ssim,known,bar,0.9233707189559937
17873,brush,ssim,full,baseline,0.8753806352615356
17873,brush,ssim,full,repaint,0.8971425294876099
17873,brush,ssim,full,bar,0.8905758261680603
17873,brush,ssim,hole,baseline,0.7584263682365417
17873,brush,ssim,hole,repaint,0.823721706867218
17873,brush,ssim,hole,bar,0.8053233623504639
17873,brush,ssim,known,baseline,0.9221165776252747
17873,brush,ssim,known,repaint,0.9264821410179138
17873,brush,ssim,known,bar,0.9246434569358826
16324,center,ssim,full,baseline,0.9037364721298218
16324,center,ssim,full,repaint,0.9080886840820312
16324,center,ssim,full,bar,0.9071058034896851
16324,center,ssim,hole,baseline,0.7021898031234741
16324,center,ssim,hole,repaint,0.7309577465057373
16324,center,ssim,hole,bar,0.7239266037940979
16324,center,ssim,known,baseline,0.942215621471405
16324,center,ssim,known,repaint,0.9419065713882446
16324,center,ssim,known,bar,0.9420782327651978
16324,half,ssim,full,baseline,0.6495926380157471
16324,half,ssim,full,repaint,0.7573652267456055
16324,half,ssim,full,bar,0.782656192779541
16324,half,ssim,hole,baseline,0.35418039560317993
16324,half,ssim,hole,repaint,0.5811994075775146
16324,half,ssim,hole,bar,0.6240585446357727
16324,half,ssim,known,baseline,0.945004940032959
16324,half,ssim,known,repaint,0.9335310459136963
16324,half,ssim,known,bar,0.9412537813186646
16324,brush,ssim,full,baseline,0.8807200789451599
16324,brush,ssim,full,repaint,0.8976635932922363
16324,brush,ssim,full,bar,0.884707510471344
16324,brush,ssim,hole,baseline,0.7804986238479614
16324,brush,ssim,hole,repaint,0.8320500254631042
16324,brush,ssim,hole,bar,0.8009045124053955
16324,brush,ssim,known,baseline,0.9194276332855225
16324,brush,ssim,known,repaint,0.9230049252510071
16324,brush,ssim,known,bar,0.9170739054679871
19474,center,ssim,full,baseline,0.8809521198272705
19474,center,ssim,full,repaint,0.8893195390701294
19474,center,ssim,full,bar,0.9065687656402588
19474,center,ssim,hole,baseline,0.5463162064552307
19474,center,ssim,hole,repaint,0.5736877918243408
19474,center,ssim,hole,bar,0.6830434799194336
19474,center,ssim,known,baseline,0.9448405504226685
19474,center,ssim,known,repaint,0.9495798349380493
19474,center,ssim,known,bar,0.9492440819740295
19474,half,ssim,full,baseline,0.6056629419326782
19474,half,ssim,full,repaint,0.693568766117096
19474,half,ssim,full,bar,0.6898517608642578
19474,half,ssim,hole,baseline,0.2663644254207611
19474,half,ssim,hole,repaint,0.4456448554992676
19474,half,ssim,hole,bar,0.42840397357940674
19474,half,ssim,known,baseline,0.9449614882469177
19474,half,ssim,known,repaint,0.9414925575256348
19474,half,ssim,known,bar,0.9512995481491089
19474,brush,ssim,full,baseline,0.8825417757034302
19474,brush,ssim,full,repaint,0.899979829788208
19474,brush,ssim,full,bar,0.8940944671630859
19474,brush,ssim,hole,baseline,0.6807999014854431
19474,brush,ssim,hole,repaint,0.7014291882514954
19474,brush,ssim,hole,bar,0.7391288876533508
19474,brush,ssim,known,baseline,0.9275141358375549
19474,brush,ssim,known,repaint,0.9442408680915833
19474,brush,ssim,known,bar,0.9286394119262695
22395,center,ssim,full,baseline,0.798099160194397
22395,center,ssim,full,repaint,0.8130146265029907
22395,center,ssim,full,bar,0.8094568252563477
22395,center,ssim,hole,baseline,0.6251882910728455
22395,center,ssim,hole,repaint,0.7037336826324463
22395,center,ssim,hole,bar,0.6861294507980347
22395,center,ssim,known,baseline,0.8311111927032471
22395,center,ssim,known,repaint,0.8338783979415894
22395,center,ssim,known,bar,0.8330023884773254
22395,half,ssim,full,baseline,0.6017645597457886
22395,half,ssim,full,repaint,0.5896379947662354
22395,half,ssim,full,bar,0.6195740699768066
22395,half,ssim,hole,baseline,0.360553115606308
22395,half,ssim,hole,repaint,0.33072715997695923
22395,half,ssim,hole,bar,0.3882303833961487
22395,half,ssim,known,baseline,0.8429760932922363
22395,half,ssim,known,repaint,0.8485487699508667
22395,half,ssim,known,bar,0.8509178161621094
22395,brush,ssim,full,baseline,0.7275804281234741
22395,brush,ssim,full,repaint,0.7639262676239014
22395,brush,ssim,full,bar,0.7564390301704407
22395,brush,ssim,hole,baseline,0.6298772096633911
22395,brush,ssim,hole,repaint,0.6883408427238464
22395,brush,ssim,hole,bar,0.6664875745773315
22395,brush,ssim,known,baseline,0.7622413635253906
22395,brush,ssim,known,repaint,0.7907406687736511
22395,brush,ssim,known,bar,0.7883499264717102
2968,center,ssim,full,baseline,0.8800643682479858
2968,center,ssim,full,repaint,0.9000809192657471
2968,center,ssim,full,bar,0.8982642889022827
2968,center,ssim,hole,baseline,0.6380008459091187
2968,center,ssim,hole,repaint,0.7579585313796997
2968,center,ssim,hole,bar,0.7546846866607666
2968,center,ssim,known,baseline,0.9262790679931641
2968,center,ssim,known,repaint,0.9272148013114929
2968,center,ssim,known,bar,0.9256765246391296
2968,half,ssim,full,baseline,0.7053804397583008
2968,half,ssim,full,repaint,0.7375410795211792
2968,half,ssim,full,bar,0.747325599193573
2968,half,ssim,hole,baseline,0.47765785455703735
2968,half,ssim,hole,repaint,0.5497080683708191
2968,half,ssim,hole,bar,0.5666491985321045
2968,half,ssim,known,baseline,0.9331029057502747
2968,half,ssim,known,repaint,0.9253740906715393
